product_url	name	description	image_url	category	price
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1815"	"Phlat Ball"	"Is it a bird? Is it a plane? No its a phlat ball! The original transforming ball, throw a disc......catch a ball!!!"	"http://www.cocktail.uk.com/images/shop/products/5518.jpg"	"New Items"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1816"	"Gala Bingo DVD Game"	"Play Gala Bingo in your own home with this exciting new DVD. Featuring Gala’s very own caller, Alan Stockdale, the DVD contains hundreds of random games allowing you to enjoy the excitement of Gala Bingo at its best."	"http://www.cocktail.uk.com/images/shop/products/5520.jpg"	"New Items"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=79"	"Bendy Straws (Box of 250 Black)"	"Box of 250, 200mm bendy straws."	"http://www.cocktail.uk.com/images/shop/products/167.jpeg"	"Shakers and Mixes"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=79"	"Bendy Straws (Box of 250 Blue)"	"Box of 250, 200mm bendy straws."	"http://www.cocktail.uk.com/images/shop/products/167.jpeg"	"Shakers and Mixes"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1142"	"Race Night Horse Racing DVD Game (2nd Edition)"	"This game recreates all the fun of a race night - at home!"	"http://www.cocktail.uk.com/images/shop/products/5698.jpg"	"Novelty"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=657"	"The Cool La-Z-Boy Chair (Swivel Base *Extra Option*)"	"You work your butt off all day long, and how do you reward it?  By punishing yourself even more when you get home! Treat yourself with the king of all chairs!!!"	"http://www.cocktail.uk.com/images/shop/products/1992.jpg"	"For Him"	"64.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=657"	"The Cool La-Z-Boy Chair (Electric Footrest *Extra Option*)"	"You work your butt off all day long, and how do you reward it?  By punishing yourself even more when you get home! Treat yourself with the king of all chairs!!!"	"http://www.cocktail.uk.com/images/shop/products/1992.jpg"	"For Him"	"139.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1818"	"Sonic Grenade"	"The Ultimate annoying fun gift, ideal to get a teenager out of bed!"	"http://www.cocktail.uk.com/images/shop/products/5557.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1720"	"Condiment Dispenser (4 Compartment)"	"Condiment dispenser to store and serve your bar nibbles and garnish!"	"http://www.cocktail.uk.com/images/shop/products/5551.jpg"	"Bar Essentials"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1822"	"Bullseye Dart Board Game"	"Just as in the hit TV show, players answer questions on their favourite subjects, provided that their team mate can throw a dart in the matching section of the specially designed magnetic dartboard.  Have a super, smashing, great time."	"http://www.cocktail.uk.com/images/shop/products/5561.jpg"	"New Items"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1823"	"Japanese Woman Costume"	"Become an oriental goddess in a quick transformation with our Japanese Woman costume!"	"http://www.cocktail.uk.com/images/shop/products/5559.jpg"	"Standard Costumes"	"23.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=776"	"Ashtray Set (The One That Got Away)"	"Full ashtray set which includes ashtray, lighter, stash tin and rolling papers. great for all you smokers!"	"http://www.cocktail.uk.com/images/shop/products/5555.jpg"	"Sales"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1824"	"12 Fruit Shaped Stirrers"	"A pack of 12 superb plastic fruit shaped stirrers."	"http://www.cocktail.uk.com/images/shop/products/5577.jpg"	"Cocktail Novelty"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1825"	"12 Flamingo Shaped Stirrers"	"A pack of 12 superb plastic flamingo shaped stirrers."	"http://www.cocktail.uk.com/images/shop/products/5574.jpg"	"Cocktail Novelty"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=310"	"Paper Cocktail Parasols (Pack of 24)"	"Mixed colour paper cocktail umbrellas."	"http://www.cocktail.uk.com/images/shop/products/795.jpg"	"Cocktail Novelty"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1826"	"CatchPhrase DVD Game"	"Play Catchphrase on your TV with this family game based on the classic TV show."	"http://www.cocktail.uk.com/images/shop/products/5568.jpg"	"New Items"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1827"	"3D Door Pad (No Smoking)"	"Let these pads do the talking with their eye-catching 3D design."	"http://www.cocktail.uk.com/images/shop/products/5584.jpg"	"Novelty"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1827"	"3D Door Pad (Don't Disturb)"	"Let these pads do the talking with their eye-catching 3D design."	"http://www.cocktail.uk.com/images/shop/products/5584.jpg"	"Novelty"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1828"	"Harley Davidson Steel Tip Darts (24 Gram)"	"The Heavy Metal darts are made of 90% tungsten making them slim allowing for tighter groups and higher scores. These darts are made for the better players out there, the Heavy Metal design and engraved tungsten finished with a steel tip will give you that professional edge."	"http://www.cocktail.uk.com/images/shop/products/5586.jpg"	"New Items"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1828"	"Harley Davidson Steel Tip Darts (26 Gram)"	"The Heavy Metal darts are made of 90% tungsten making them slim allowing for tighter groups and higher scores. These darts are made for the better players out there, the Heavy Metal design and engraved tungsten finished with a steel tip will give you that professional edge."	"http://www.cocktail.uk.com/images/shop/products/5586.jpg"	"New Items"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1829"	"Poker Caps"	"The right dress will help you to get in the right frame of mind for your poker nights, this hat will finish your outfit off!"	"http://www.cocktail.uk.com/images/shop/products/5589.jpg"	"New Items"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1830"	"Poker Drink Coasters"	"A pack of 6 card design drinks coasters will add another feature to your poker nights and stop any spillage on the precious playing surface."	"http://www.cocktail.uk.com/images/shop/products/5592.jpg"	"New Items"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1831"	"Giant Mousetrap Cheeseboard"	"Functional and great fun even on the finest of dining tables."	"http://www.cocktail.uk.com/images/shop/products/5594.jpg"	"Kitchen & Dining"	"21.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1832"	"Poker Wit and Wisdom Book"	"Everything you'll never need to know about poker but a thousand things you'll be happy you found out."	"http://www.cocktail.uk.com/images/shop/products/5603.jpg"	"Gambling Stuff"	"8.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1833"	"Texas Hold'em Poker Begin & Win"	"Learn how the game really works. Learn terms, definitions, ettiquette and rules."	"http://www.cocktail.uk.com/images/shop/products/5606.jpg"	"Gambling Books"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1835"	"Wine Wit And Wisdom"	"Everything you'll never need to know about the world of wine - but a thousand thing's you'll be happy you found out."	"http://www.cocktail.uk.com/images/shop/products/5611.jpg"	"New Items"	"8.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1836"	"Fosters Safe Can"	"The last place a theif will look is in a safe can!"	"http://www.cocktail.uk.com/images/shop/products/5692.jpg"	"Gifts & Gadgets"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=228"	"Budweiser Dartboard and Darts (Set of Darts Only (20 grams))"	"The famous dartboards maker 'Winmau' have decided to add the 'Budweiser' logo to one of their quality boards."	"http://www.cocktail.uk.com/images/shop/products/502.jpg"	"Budweiser"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=228"	"Budweiser Dartboard and Darts (Set of Darts Only (22 grams))"	"The famous dartboards maker 'Winmau' have decided to add the 'Budweiser' logo to one of their quality boards."	"http://www.cocktail.uk.com/images/shop/products/502.jpg"	"Budweiser"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=228"	"Budweiser Dartboard and Darts (Set of Darts Only (24 grams))"	"The famous dartboards maker 'Winmau' have decided to add the 'Budweiser' logo to one of their quality boards."	"http://www.cocktail.uk.com/images/shop/products/502.jpg"	"Budweiser"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1837"	"Tequila Bandolier"	""	"http://www.cocktail.uk.com/images/shop/products/5622.jpg"	"Novelty"	"15.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1839"	"Hen Night Necklace and Shot Glass"	"Another great addition from the team for a perfect hen night. A shot glass round your neck all night and its bound to get messy."	"http://www.cocktail.uk.com/images/shop/products/5626.jpg"	"Hen Night"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1840"	"6 Piece Bar Tool Kit"	"The ultimate gift for your favourite handyman. Every bar tool they need to be the king of the party and the important tools for fixing almost everything around the house."	"http://www.cocktail.uk.com/images/shop/products/5628.jpg"	"New Items"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1841"	"Inventra Audio"	"This digital multi-media speaker system blends style and design with leading Danish audio technology. The result is a super cool speaker system with a built in FM auto scan radio that provides a perfect mix of function and design."	"http://www.cocktail.uk.com/images/shop/products/5630.jpg"	"Gifts & Gadgets"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1842"	"The Ultimate Bartenders Cocktail Set"	"Whether you are a professional or just a budding bar tender this set will be great for you. Providing everything you need to knock up your cocktails."	"http://www.cocktail.uk.com/images/shop/products/5656.jpg"	"New Items"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1843"	"Pek Wine Preservation Collection (Unit Only)"	"The Wine Preservation System is the first of its kind being electric and will preserve opened wine for up to 20 days using the Argon gas cartridge system."	"http://www.cocktail.uk.com/images/shop/products/5637.jpg"	"Wine Accessories"	"129.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1843"	"Pek Wine Preservation Collection (Spare Cartridges)"	"The Wine Preservation System is the first of its kind being electric and will preserve opened wine for up to 20 days using the Argon gas cartridge system."	"http://www.cocktail.uk.com/images/shop/products/5637.jpg"	"Wine Accessories"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1844"	"Collins English Dictionary Safe Book"	"A superb little product providing a great stash place for any valuables."	"http://www.cocktail.uk.com/images/shop/products/5695.jpg"	"Novelty"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1845"	"Gupi"	"GUPI is a robotised guinea pig that looks and feels like a real one. GUPI is highly autonomous, he walks around in the house without bumping into anything or falling off a table or the stairs thanks to sensors in its eyes and legs."	"http://www.cocktail.uk.com/images/shop/products/5653.jpg"	"Gifts & Gadgets"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1846"	"Fake Brick"	"Made from a soft, durable fire-retardant foam, our Fake Brick is safe to throw at just about anything, or anyone!"	"http://www.cocktail.uk.com/images/shop/products/5655.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1847"	"Swiss+Tech 8 in 1 Survival Tool"	"This portable multi-tool features eight useful tools and is so light and compact that it will go unnoticed on your key-ring."	"http://www.cocktail.uk.com/images/shop/products/5659.jpg"	"Gifts & Gadgets"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=689"	"Boxing Glove Chair (Red And White Display Model)"	"ROUND ONE! Fancy your self a bit of a boxer? or just like watching boxing? Well this one is for you?"	"http://www.cocktail.uk.com/images/shop/products/2145.jpg"	"Other Furniture"	"399.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1849"	"The Potenza Chair"	"We proudly offer you a superb new eye-catching desing in seating."	"http://www.cocktail.uk.com/images/shop/products/5668.jpg"	"Other Furniture"	"349.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1850"	"Race Night Greyhound Racing DVD"	"Experience all the excitement of a night at the track from the comfort of your living room!"	"http://www.cocktail.uk.com/images/shop/products/5675.jpg"	"Gifts & Gadgets"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1851"	"Spy Sunglasses"	"These spy glasses look like an ordinary pair of designer sun glasses. Yet they have a unique feature...you can see behind you!"	"http://www.cocktail.uk.com/images/shop/products/5672.jpg"	"Novelty"	"12.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1852"	"LED Scrolling Badges (Red LED)"	"The best way to express yourself to another individual! Really make an impression and be recognised for your uniqueness. They look really cool in the dark and great for nights out with funny messages."	"http://www.cocktail.uk.com/images/shop/products/5686.jpg"	"Novelty"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1852"	"LED Scrolling Badges (Blue LED)"	"The best way to express yourself to another individual! Really make an impression and be recognised for your uniqueness. They look really cool in the dark and great for nights out with funny messages."	"http://www.cocktail.uk.com/images/shop/products/5686.jpg"	"Novelty"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1853"	"Cockrule"	"Cockrule is hilarious! We believe that it’s time to stand up and be proud of what you have. It seems there’s a large percentage of men who are unhappy with their penis size....."	"http://www.cocktail.uk.com/images/shop/products/5678.jpg"	"Adult Novelty"	"11.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1854"	"Wireless PC Security Lock"	"Computer security is a growing area of concern. Your information is private so you want to keep it secure even in your absence."	"http://www.cocktail.uk.com/images/shop/products/5680.jpg"	"Novelty"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=420"	"Twisted Plastic Shot Glass (Box of 70)"	"These brilliant little shooter glasses will hold 2 lots of 25ml in one clear plastic shot glass with the added 'twist' that the liquids curve around each other giving a great impressive palatable effect."	"http://www.cocktail.uk.com/images/shop/products/1024.jpg"	"Novelty"	"34.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1856"	"Will Smith Mask"	"'Now this is the story all about how, my life got flipped, turned upside down......"	"http://www.cocktail.uk.com/images/shop/products/5709.jpg"	"Masks"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1857"	"Pavarotti Mask"	"Belt your heart out like the biggest (literally) tenor of them all, Pavarotti!"	"http://www.cocktail.uk.com/images/shop/products/5707.jpg"	"Masks"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1858"	"Queen Mask"	"Achieving royal status is only a small purchase away!"	"http://www.cocktail.uk.com/images/shop/products/5996.jpg"	"Masks"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1862"	"Little Britain Talking Plush Dolls (Vicky Pollard)"	"No self-respecting Little Britain fan can afford to be without these miniature marvels, so why not get that one... that one... and that one!"	"http://www.cocktail.uk.com/images/shop/products/5743.jpg"	"Novelty"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1862"	"Little Britain Talking Plush Dolls (Daffyd)"	"No self-respecting Little Britain fan can afford to be without these miniature marvels, so why not get that one... that one... and that one!"	"http://www.cocktail.uk.com/images/shop/products/5743.jpg"	"Novelty"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1862"	"Little Britain Talking Plush Dolls (Lou And Andy)"	"No self-respecting Little Britain fan can afford to be without these miniature marvels, so why not get that one... that one... and that one!"	"http://www.cocktail.uk.com/images/shop/products/5743.jpg"	"Novelty"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1863"	"Leather Bentwood Bar Stool (Each)"	"The leather cousin of the outstanding wooden Bentwood stool!"	"http://www.cocktail.uk.com/images/shop/products/5717.jpg"	"Bar Stools"	"129.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1865"	"Diablo Sandwich Toaster"	"Create devilishly deep toasted sandwiches with the Diablo Sandwich Maker. With the Diablo Sandwich Maker, there's no mess, no plug, no problem!"	"http://www.cocktail.uk.com/images/shop/products/5719.jpg"	"New Items"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1866"	"Naked Brass Bottle Opener"	"This takes enjoying the female form to a new level. Stroke a naked lady whilst opening a beer, what a wonderful combination."	"http://www.cocktail.uk.com/images/shop/products/5811.jpg"	"Bar Accessories"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1868"	"Naughty Vibrating Sponges (Booby)"	"Bathtime will never be the same again, no longer will you need the rubber duckie!"	"http://www.cocktail.uk.com/images/shop/products/5755.jpg"	"Adult Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1869"	"Bad Girl And Boy Spankers (Bad Girl)"	"Tell innocent girls and boys just how bad they have been.....with a short and sharp spank!"	"http://www.cocktail.uk.com/images/shop/products/5814.jpg"	"Miscellaneous"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1869"	"Bad Girl And Boy Spankers (Bad Boy)"	"Tell innocent girls and boys just how bad they have been.....with a short and sharp spank!"	"http://www.cocktail.uk.com/images/shop/products/5814.jpg"	"Miscellaneous"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1868"	"Naughty Vibrating Sponges (Willy)"	"Bathtime will never be the same again, no longer will you need the rubber duckie!"	"http://www.cocktail.uk.com/images/shop/products/5755.jpg"	"Adult Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=557"	"Square Poker Card Table (Slight Damage To Edge Panel (Please call 01763 264 289 for details))"	"Polished mahogany finish folding legged poker table."	"http://www.cocktail.uk.com/images/shop/products/1557.jpg"	"Poker Tables"	"54.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1872"	"Cabernet Glasses Box Set"	"The Cabernet range offers beautifully proportioned glasses married to a quality rim for greater drinks enjoyment."	"http://www.cocktail.uk.com/images/shop/products/5735.jpg"	"Cocktail & Wine"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=337"	"Roulette Starter Set (Small - 10' Set)"	"Gift boxed roulette starter set including 255mm plastic wheel, felt layout, 60 chips, 2 balls and rake."	"http://www.cocktail.uk.com/images/shop/products/768.jpeg"	"Roulette Accessories"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1873"	"6oz Jack Daniels Satin Hip Flask"	"A great gift for any Jack Daniels collector or avid drinker, guaranteed to get a great response as a gift."	"http://www.cocktail.uk.com/images/shop/products/5765.jpg"	"Jack Daniels Gifts"	"21.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1874"	"Jack Daniels Wallet"	"A beautiful Distressed Leather Wallet from the famous Old No. 7 Brand."	"http://www.cocktail.uk.com/images/shop/products/5761.jpg"	"Jack Daniels Gifts"	"17.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1875"	"Liquid Virgin"	"It is Similar to the age-old China Shrink cream. These drops work to temporarily tighten the walls of the vagina."	"http://www.cocktail.uk.com/images/shop/products/5764.jpg"	"Bedroom Fun"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1876"	"Talking Tankard"	"Talking Tankard takes the thinking out of drinking! With LED lights and 3 different sounds it warns you when your drink is getting low!"	"http://www.cocktail.uk.com/images/shop/products/5773.jpg"	"Novelty"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1877"	"Sexy Nurse Dress Up Kit"	"The set contains a nurse hat, a boob tube bra, skirt, handcuffs and lovers whip."	"http://www.cocktail.uk.com/images/shop/products/5776.jpg"	"Bedroom Fun"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1878"	"Home Beer Cooler Kits (Stella Kit)"	"As far as hobbies go, drinking lager is right up there with the best of them.  But sometimes canned lager just doesn’t cut it.  There’s something about a pint pulled straight from the barrel that sets it apart from the stuff you pour from a six pack."	"http://www.cocktail.uk.com/images/shop/products/5787.jpg"	"Bar Accessories"	"299.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1880"	"Novelty Cigarette Cases (The Bitch's Cigarette Case)"	"Two superb furry novelty cigarette cases! If you like to sit on the famous happy face or you're an ultimate bitch the these will be great for you!"	"http://www.cocktail.uk.com/images/shop/products/5790.jpg"	"Novelty"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1880"	"Novelty Cigarette Cases (Sit On A Happy Face)"	"Two superb furry novelty cigarette cases! If you like to sit on the famous happy face or you're an ultimate bitch the these will be great for you!"	"http://www.cocktail.uk.com/images/shop/products/5790.jpg"	"Novelty"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1881"	"Dickalicious (Pina Colada)"	"Dickalicious Strawberry Penis Arousal Gel is a tasty treat for oral pleasure!"	"http://www.cocktail.uk.com/images/shop/products/5793.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1881"	"Dickalicious (Strawberry)"	"Dickalicious Strawberry Penis Arousal Gel is a tasty treat for oral pleasure!"	"http://www.cocktail.uk.com/images/shop/products/5793.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1881"	"Dickalicious (Raspberry)"	"Dickalicious Strawberry Penis Arousal Gel is a tasty treat for oral pleasure!"	"http://www.cocktail.uk.com/images/shop/products/5793.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1881"	"Dickalicious (Banana)"	"Dickalicious Strawberry Penis Arousal Gel is a tasty treat for oral pleasure!"	"http://www.cocktail.uk.com/images/shop/products/5793.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1882"	"Nipplicious (Pina Colada)"	"Stimulate your nipples to wild excitement with this tingly, tasty nipple arouser. Spread it on, lick it off and drive them wild!"	"http://www.cocktail.uk.com/images/shop/products/5796.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1882"	"Nipplicious (Strawberry)"	"Stimulate your nipples to wild excitement with this tingly, tasty nipple arouser. Spread it on, lick it off and drive them wild!"	"http://www.cocktail.uk.com/images/shop/products/5796.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1882"	"Nipplicious (Watermelon)"	"Stimulate your nipples to wild excitement with this tingly, tasty nipple arouser. Spread it on, lick it off and drive them wild!"	"http://www.cocktail.uk.com/images/shop/products/5796.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1882"	"Nipplicious (Raspberry)"	"Stimulate your nipples to wild excitement with this tingly, tasty nipple arouser. Spread it on, lick it off and drive them wild!"	"http://www.cocktail.uk.com/images/shop/products/5796.jpg"	"Bedroom Fun"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1883"	"Orgasmix"	"Orgasmix is an orgasm enhancing gel for women. It promises to ignite your pleasure, to increase sensitivity, and to ignite passion."	"http://www.cocktail.uk.com/images/shop/products/5799.jpg"	"Bedroom Fun"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1884"	"The Beach Set of 3 Paintings"	"The Beach - Set of 3 Oil Paintings on Canvas"	"http://www.cocktail.uk.com/images/shop/products/5801.jpg"	"Artwork"	"399.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1885"	"Sexy Bottle Opener With Sound"	"You can now hear that glorious sound of a lady having an orgasm with minimal effort and by simply opening a bottle! If only it was this easy doing the real thing!"	"http://www.cocktail.uk.com/images/shop/products/5807.jpg"	"New Items"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=296"	"Reversible Poker Table Top (Bag Only)"	"Folding table top with blackjack on one side and plain cloth on the other for poker etc."	"http://www.cocktail.uk.com/images/shop/products/661.jpeg"	"Sales"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1240"	"Blackjack Table With Pedestal Legs (Damaged - Call 01763 264 289 for details)"	"Affordable good looking blackjack table."	"http://www.cocktail.uk.com/images/shop/products/4771.jpg"	"Poker Tables"	"124.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1886"	"Blue Radio Pillow"	"The all new FM radio cushion gives a fantastic new meaning to pillow talk!"	"http://www.cocktail.uk.com/images/shop/products/5887.jpg"	"Novelty"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1887"	"Sex In Action Wall Lamp"	"Switch on the action and avoid any embarassing situations with parents or housemates walking in while your getting it on!"	"http://www.cocktail.uk.com/images/shop/products/5819.jpg"	"Adult Novelty"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1888"	"Budget Bar Butler"	"Standing twenty six and a half inches in height, this handy bartender accepts bottles up to one litre in size and dispenses a perfect one and a half oz."	"http://www.cocktail.uk.com/images/shop/products/5821.jpg"	"New Items"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1889"	"CoolerCore Drinks Chiller (2 Litre CooleCore)"	"This is a superb little juice chiller that can hold either two or three litres of your favourite drinks. The patented ice core is removable and very easy to use."	"http://www.cocktail.uk.com/images/shop/products/5825.jpg"	"Novelty"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1889"	"CoolerCore Drinks Chiller (3 Litre CoolerCore)"	"This is a superb little juice chiller that can hold either two or three litres of your favourite drinks. The patented ice core is removable and very easy to use."	"http://www.cocktail.uk.com/images/shop/products/5825.jpg"	"Novelty"	"26.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1890"	"Bullseye DVD Game"	"Play Bullseye on your TV, a family DVD game based on Television’s classic darts quiz."	"http://www.cocktail.uk.com/images/shop/products/5828.jpg"	"New Items"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=359"	"Frosty Mug (Pack of 2)"	"Tough clear acrylic mug with a vaccuum typed lining which has a freezable liquid in it. Simply bung it in the freezer for a few hours (or until frozen) then fill with your desired beverage. Will keep your drink cold just that bit longer."	"http://www.cocktail.uk.com/images/shop/products/1005.jpg"	"Novelty"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1891"	"Mini Venda"	"Your personal mini vending machine - perfect for any environment!"	"http://www.cocktail.uk.com/images/shop/products/5890.jpg"	"Fridges & Chillers"	"99.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1892"	"Step Counter"	"Count the steps you walk and the calories you've burnt"	"http://www.cocktail.uk.com/images/shop/products/5835.jpg"	"Gifts & Gadgets"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1893"	"Deluxe 7 Piece Bar Set"	"This set is everything you need behind you bar, every essential you could possibly use. Whether its knocking up your favourite exotic cocktail or opening your favourite bottle of plonk."	"http://www.cocktail.uk.com/images/shop/products/5838.jpg"	"New Items"	"21.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1894"	"Gift Voucher"	"Gift Voucher"	"http://www.cocktail.uk.com/images/shop/products/5840.jpg"	"Category"	"50.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1895"	"LEC Wine Fridge"	"A great new addition to our fridge range in the shape of this wine chiller to add to its smaller cousin."	"http://www.cocktail.uk.com/images/shop/products/5845.jpg"	"Fridges & Chillers"	"299.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1896"	"Luxury Cuboid Chair"	"A wonderful cow design chair on a swivel base, this is a well constructed designer chair made for the flash people out there with a taste for quality furnishings."	"http://www.cocktail.uk.com/images/shop/products/5847.jpg"	"Other Furniture"	"1299.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1897"	"Duplex Coffee Table Set"	"A wonderful glass topped coffee table with a stylish, top quality wooden structure. The table comes complete with 4 stools and will add a wonderful touch to any living or dining area."	"http://www.cocktail.uk.com/images/shop/products/5850.jpg"	"Other Furniture"	"229.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1898"	"Cocktailopoly"	"Shake or Stir up any party or gathering! Here's a quick idea of how you play."	"http://www.cocktail.uk.com/images/shop/products/5852.jpg"	"New Items"	"24.99"
